timestamp,machine_id,sensor_type,sensor_value,unit,status
2025-10-02T14:50:00Z,MCH_041,Pressure,2.53,bar,Normal
2025-10-02T14:55:00Z,MCH_037,Temperature,84.39,°C,Critical
2025-10-02T15:00:00Z,MCH_005,Temperature,56.61,°C,Normal
2025-10-02T15:05:00Z,MCH_013,Vibration,7.17,mm/s,Warning
2025-10-02T15:10:00Z,MCH_015,Pressure,2.29,bar,Normal
2025-10-02T15:15:00Z,MCH_034,Pressure,3.09,bar,Normal
2025-10-02T15:20:00Z,MCH_031,Vibration,9.21,mm/s,Critical
2025-10-02T15:25:00Z,MCH_045,Temperature,69.8,°C,Normal
2025-10-02T15:30:00Z,MCH_011,Vibration,10.64,mm/s,Critical
2025-10-02T15:35:00Z,MCH_009,Temperature,85.91,°C,Critical
2025-10-02T15:40:00Z,MCH_026,Pressure,5.68,bar,Critical
2025-10-02T15:45:00Z,MCH_030,Pressure,2.26,bar,Normal
2025-10-02T15:50:00Z,MCH_002,Pressure,2.62,bar,Normal
2025-10-02T15:55:00Z,MCH_026,Pressure,2.49,bar,Normal
2025-10-02T16:00:00Z,MCH_030,Vibration,4.02,mm/s,Normal
2025-10-02T16:05:00Z,MCH_003,Pressure,4.22,bar,Warning
2025-10-02T16:10:00Z,MCH_040,Vibration,11.02,mm/s,Critical
2025-10-02T16:15:00Z,MCH_030,Temperature,55.07,°C,Normal
2025-10-02T16:20:00Z,MCH_016,Vibration,10.04,mm/s,Critical
2025-10-02T16:25:00Z,MCH_038,Pressure,4.1,bar,Warning
2025-10-02T16:30:00Z,MCH_029,Temperature,56.26,°C,Normal
2025-10-02T16:35:00Z,MCH_037,Vibration,3.2,mm/s,Normal
2025-10-02T16:40:00Z,MCH_047,Temperature,78.63,°C,Warning
2025-10-02T16:45:00Z,MCH_038,Pressure,3.39,bar,Normal
2025-10-02T16:50:00Z,MCH_044,Pressure,3.33,bar,Normal
2025-10-02T16:55:00Z,MCH_014,Pressure,3.27,bar,Normal
2025-10-02T17:00:00Z,MCH_048,Vibration,6.17,mm/s,Normal
2025-10-02T17:05:00Z,MCH_038,Pressure,3.55,bar,Normal
2025-10-02T17:10:00Z,MCH_045,Vibration,3.25,mm/s,Normal
2025-10-02T17:15:00Z,MCH_047,Pressure,2.2,bar,Normal
2025-10-02T17:20:00Z,MCH_014,Vibration,7.84,mm/s,Warning
2025-10-02T17:25:00Z,MCH_035,Vibration,10.52,mm/s,Critical
2025-10-02T17:30:00Z,MCH_030,Temperature,68.54,°C,Normal
2025-10-02T17:35:00Z,MCH_043,Temperature,63.22,°C,Normal
2025-10-02T17:40:00Z,MCH_030,Pressure,4.9,bar,Warning
2025-10-02T17:45:00Z,MCH_028,Pressure,4.44,bar,Warning
2025-10-02T17:50:00Z,MCH_022,Pressure,5.95,bar,Critical
2025-10-02T17:55:00Z,MCH_024,Temperature,73.14,°C,Warning
2025-10-02T18:00:00Z,MCH_003,Temperature,62.47,°C,Normal
2025-10-02T18:05:00Z,MCH_031,Vibration,6.01,mm/s,Normal
2025-10-02T18:10:00Z,MCH_017,Pressure,1.58,bar,Normal
2025-10-02T18:15:00Z,MCH_003,Vibration,4.43,mm/s,Normal
2025-10-02T18:20:00Z,MCH_012,Vibration,8.12,mm/s,Warning
2025-10-02T18:25:00Z,MCH_048,Pressure,3.24,bar,Normal
2025-10-02T18:30:00Z,MCH_029,Temperature,79.34,°C,Warning
2025-10-02T18:35:00Z,MCH_023,Pressure,3.51,bar,Normal
2025-10-02T18:40:00Z,MCH_045,Temperature,87.57,°C,Critical
2025-10-02T18:45:00Z,MCH_001,Temperature,71.07,°C,Warning
2025-10-02T18:50:00Z,MCH_009,Vibration,11.87,mm/s,Critical
2025-10-02T18:55:00Z,MCH_029,Pressure,3.79,bar,Normal
2025-10-02T19:00:00Z,MCH_036,Vibration,7.03,mm/s,Warning
2025-10-02T19:05:00Z,MCH_001,Temperature,76.31,°C,Warning
2025-10-02T19:10:00Z,MCH_032,Temperature,82.55,°C,Critical
2025-10-02T19:15:00Z,MCH_009,Vibration,9.65,mm/s,Critical
2025-10-02T19:20:00Z,MCH_026,Vibration,9.93,mm/s,Critical
2025-10-02T19:25:00Z,MCH_017,Pressure,5.51,bar,Critical
2025-10-02T19:30:00Z,MCH_017,Temperature,58.65,°C,Normal
2025-10-02T19:35:00Z,MCH_013,Pressure,3.73,bar,Normal
2025-10-02T19:40:00Z,MCH_044,Vibration,3.42,mm/s,Normal
2025-10-02T19:45:00Z,MCH_004,Temperature,86.66,°C,Critical
2025-10-02T19:50:00Z,MCH_030,Temperature,82.43,°C,Critical
2025-10-02T19:55:00Z,MCH_042,Pressure,3.68,bar,Normal
2025-10-02T20:00:00Z,MCH_013,Temperature,82.59,°C,Critical
2025-10-02T20:05:00Z,MCH_039,Vibration,6.4,mm/s,Normal
2025-10-02T20:10:00Z,MCH_037,Vibration,6.49,mm/s,Normal
2025-10-02T20:15:00Z,MCH_009,Pressure,3.94,bar,Normal
2025-10-02T20:20:00Z,MCH_034,Temperature,65.22,°C,Normal
2025-10-02T20:25:00Z,MCH_028,Temperature,60.25,°C,Normal
2025-10-02T20:30:00Z,MCH_023,Vibration,2.03,mm/s,Normal
2025-10-02T20:35:00Z,MCH_006,Temperature,87.45,°C,Critical
2025-10-02T20:40:00Z,MCH_032,Pressure,2.66,bar,Normal
2025-10-02T20:45:00Z,MCH_007,Pressure,2.41,bar,Normal
2025-10-02T20:50:00Z,MCH_033,Temperature,86.95,°C,Critical
2025-10-02T20:55:00Z,MCH_015,Pressure,2.76,bar,Normal
2025-10-02T21:00:00Z,MCH_004,Vibration,6.83,mm/s,Normal
2025-10-02T21:05:00Z,MCH_037,Pressure,3.97,bar,Normal
2025-10-02T21:10:00Z,MCH_048,Temperature,89.57,°C,Critical
2025-10-02T21:15:00Z,MCH_049,Vibration,7.53,mm/s,Warning
2025-10-02T21:20:00Z,MCH_006,Temperature,61.74,°C,Normal
2025-10-02T21:25:00Z,MCH_002,Vibration,11.2,mm/s,Critical
2025-10-02T21:30:00Z,MCH_025,Pressure,5.64,bar,Critical
2025-10-02T21:35:00Z,MCH_044,Pressure,4.64,bar,Warning
2025-10-02T21:40:00Z,MCH_031,Pressure,3.27,bar,Normal
2025-10-02T21:45:00Z,MCH_008,Temperature,59.77,°C,Normal
2025-10-02T21:50:00Z,MCH_033,Temperature,62.04,°C,Normal
2025-10-02T21:55:00Z,MCH_033,Pressure,2.68,bar,Normal
2025-10-02T22:00:00Z,MCH_005,Temperature,87.59,°C,Critical
2025-10-02T22:05:00Z,MCH_029,Vibration,9.69,mm/s,Critical
2025-10-02T22:10:00Z,MCH_039,Pressure,3.71,bar,Normal
2025-10-02T22:15:00Z,MCH_041,Vibration,5.57,mm/s,Normal
2025-10-02T22:20:00Z,MCH_038,Pressure,3.37,bar,Normal
2025-10-02T22:25:00Z,MCH_033,Vibration,2.96,mm/s,Normal
2025-10-02T22:30:00Z,MCH_027,Pressure,2.56,bar,Normal
2025-10-02T22:35:00Z,MCH_003,Temperature,70.53,°C,Warning
2025-10-02T22:40:00Z,MCH_050,Temperature,56.64,°C,Normal
2025-10-02T22:45:00Z,MCH_005,Vibration,5.38,mm/s,Normal
2025-10-02T22:50:00Z,MCH_015,Pressure,1.95,bar,Normal
2025-10-02T22:55:00Z,MCH_049,Temperature,77.74,°C,Warning
2025-10-02T23:00:00Z,MCH_050,Pressure,2.48,bar,Normal
2025-10-02T23:05:00Z,MCH_018,Vibration,9.85,mm/s,Critical
2025-10-02T23:10:00Z,MCH_025,Temperature,75.06,°C,Warning
2025-10-02T23:15:00Z,MCH_030,Temperature,87.11,°C,Critical
2025-10-02T23:20:00Z,MCH_009,Vibration,5.96,mm/s,Normal
2025-10-02T23:25:00Z,MCH_012,Pressure,2.98,bar,Normal
2025-10-02T23:30:00Z,MCH_028,Pressure,3.65,bar,Normal
2025-10-02T23:35:00Z,MCH_017,Vibration,6.98,mm/s,Normal
2025-10-02T23:40:00Z,MCH_043,Temperature,65.41,°C,Normal
2025-10-02T23:45:00Z,MCH_039,Vibration,5.68,mm/s,Normal
2025-10-02T23:50:00Z,MCH_043,Temperature,81.6,°C,Critical
2025-10-02T23:55:00Z,MCH_041,Vibration,3.47,mm/s,Normal
2025-10-03T00:00:00Z,MCH_011,Vibration,11.41,mm/s,Critical
2025-10-03T00:05:00Z,MCH_030,Vibration,7.38,mm/s,Warning
2025-10-03T00:10:00Z,MCH_024,Temperature,86.86,°C,Critical
2025-10-03T00:15:00Z,MCH_019,Vibration,3.89,mm/s,Normal
2025-10-03T00:20:00Z,MCH_027,Temperature,70.69,°C,Warning
2025-10-03T00:25:00Z,MCH_042,Pressure,4.25,bar,Warning
2025-10-03T00:30:00Z,MCH_029,Vibration,4.48,mm/s,Normal
2025-10-03T00:35:00Z,MCH_032,Pressure,5.69,bar,Critical
2025-10-03T00:40:00Z,MCH_018,Temperature,88.41,°C,Critical
2025-10-03T00:45:00Z,MCH_046,Vibration,11.93,mm/s,Critical
2025-10-03T00:50:00Z,MCH_016,Pressure,3.31,bar,Normal
2025-10-03T00:55:00Z,MCH_010,Vibration,8.5,mm/s,Warning
2025-10-03T01:00:00Z,MCH_042,Pressure,2.02,bar,Normal
2025-10-03T01:05:00Z,MCH_037,Vibration,2.99,mm/s,Normal
2025-10-03T01:10:00Z,MCH_050,Temperature,77.94,°C,Warning
2025-10-03T01:15:00Z,MCH_045,Temperature,61.31,°C,Normal
2025-10-03T01:20:00Z,MCH_033,Vibration,11.82,mm/s,Critical
2025-10-03T01:25:00Z,MCH_007,Vibration,7.72,mm/s,Warning
2025-10-03T01:30:00Z,MCH_019,Pressure,4.13,bar,Warning
2025-10-03T01:35:00Z,MCH_004,Temperature,75.38,°C,Warning
2025-10-03T01:40:00Z,MCH_013,Pressure,2.52,bar,Normal
2025-10-03T01:45:00Z,MCH_048,Vibration,7.38,mm/s,Warning
2025-10-03T01:50:00Z,MCH_042,Vibration,2.43,mm/s,Normal
2025-10-03T01:55:00Z,MCH_037,Vibration,2.94,mm/s,Normal
2025-10-03T02:00:00Z,MCH_026,Temperature,76.16,°C,Warning
2025-10-03T02:05:00Z,MCH_039,Vibration,9.27,mm/s,Critical
2025-10-03T02:10:00Z,MCH_016,Temperature,57.03,°C,Normal
2025-10-03T02:15:00Z,MCH_001,Vibration,2.79,mm/s,Normal
2025-10-03T02:20:00Z,MCH_029,Temperature,77.27,°C,Warning
2025-10-03T02:25:00Z,MCH_048,Vibration,6.88,mm/s,Normal
2025-10-03T02:30:00Z,MCH_023,Temperature,83.53,°C,Critical
2025-10-03T02:35:00Z,MCH_009,Temperature,67.37,°C,Normal
2025-10-03T02:40:00Z,MCH_032,Temperature,66.49,°C,Normal
2025-10-03T02:45:00Z,MCH_033,Pressure,5.22,bar,Critical
2025-10-03T02:50:00Z,MCH_037,Temperature,85.25,°C,Critical
2025-10-03T02:55:00Z,MCH_021,Vibration,6.17,mm/s,Normal
2025-10-03T03:00:00Z,MCH_017,Temperature,63.93,°C,Normal
2025-10-03T03:05:00Z,MCH_036,Temperature,88.87,°C,Critical
2025-10-03T03:10:00Z,MCH_008,Vibration,7.94,mm/s,Warning
2025-10-03T03:15:00Z,MCH_018,Temperature,56.05,°C,Normal
2025-10-03T03:20:00Z,MCH_032,Temperature,66.58,°C,Normal
2025-10-03T03:25:00Z,MCH_041,Temperature,89.94,°C,Critical
2025-10-03T03:30:00Z,MCH_026,Vibration,5.04,mm/s,Normal
2025-10-03T03:35:00Z,MCH_045,Vibration,5.37,mm/s,Normal
2025-10-03T03:40:00Z,MCH_021,Pressure,3.08,bar,Normal
2025-10-03T03:45:00Z,MCH_026,Vibration,5.04,mm/s,Normal
2025-10-03T03:50:00Z,MCH_006,Vibration,7.0,mm/s,Normal
2025-10-03T03:55:00Z,MCH_013,Pressure,5.17,bar,Critical
2025-10-03T04:00:00Z,MCH_039,Temperature,82.63,°C,Critical
2025-10-03T04:05:00Z,MCH_018,Pressure,2.12,bar,Normal
2025-10-03T04:10:00Z,MCH_005,Temperature,80.31,°C,Critical
2025-10-03T04:15:00Z,MCH_035,Temperature,72.07,°C,Warning
2025-10-03T04:20:00Z,MCH_005,Temperature,85.92,°C,Critical
2025-10-03T04:25:00Z,MCH_029,Vibration,7.74,mm/s,Warning
2025-10-03T04:30:00Z,MCH_037,Pressure,3.02,bar,Normal
2025-10-03T04:35:00Z,MCH_016,Temperature,62.44,°C,Normal
2025-10-03T04:40:00Z,MCH_011,Vibration,10.9,mm/s,Critical
2025-10-03T04:45:00Z,MCH_040,Vibration,9.75,mm/s,Critical
2025-10-03T04:50:00Z,MCH_003,Pressure,1.89,bar,Normal
2025-10-03T04:55:00Z,MCH_040,Vibration,11.81,mm/s,Critical
2025-10-03T05:00:00Z,MCH_031,Vibration,10.11,mm/s,Critical
2025-10-03T05:05:00Z,MCH_020,Pressure,5.88,bar,Critical
2025-10-03T05:10:00Z,MCH_010,Temperature,62.38,°C,Normal
2025-10-03T05:15:00Z,MCH_041,Vibration,5.35,mm/s,Normal
2025-10-03T05:20:00Z,MCH_034,Vibration,2.81,mm/s,Normal
2025-10-03T05:25:00Z,MCH_014,Pressure,5.01,bar,Critical
2025-10-03T05:30:00Z,MCH_014,Vibration,3.28,mm/s,Normal
2025-10-03T05:35:00Z,MCH_033,Temperature,83.78,°C,Critical
2025-10-03T05:40:00Z,MCH_033,Vibration,2.04,mm/s,Normal
2025-10-03T05:45:00Z,MCH_016,Temperature,58.08,°C,Normal
2025-10-03T05:50:00Z,MCH_016,Pressure,5.44,bar,Critical
2025-10-03T05:55:00Z,MCH_026,Vibration,8.78,mm/s,Warning
2025-10-03T06:00:00Z,MCH_009,Temperature,76.91,°C,Warning
2025-10-03T06:05:00Z,MCH_022,Vibration,4.73,mm/s,Normal
2025-10-03T06:10:00Z,MCH_014,Vibration,9.85,mm/s,Critical
2025-10-03T06:15:00Z,MCH_026,Pressure,3.02,bar,Normal
2025-10-03T06:20:00Z,MCH_045,Temperature,57.95,°C,Normal
2025-10-03T06:25:00Z,MCH_035,Pressure,3.18,bar,Normal
2025-10-03T06:30:00Z,MCH_029,Pressure,1.54,bar,Normal
2025-10-03T06:35:00Z,MCH_029,Vibration,5.77,mm/s,Normal
2025-10-03T06:40:00Z,MCH_049,Temperature,75.89,°C,Warning
2025-10-03T06:45:00Z,MCH_005,Pressure,2.56,bar,Normal
2025-10-03T06:50:00Z,MCH_040,Vibration,9.56,mm/s,Critical
2025-10-03T06:55:00Z,MCH_018,Vibration,5.52,mm/s,Normal
2025-10-03T07:00:00Z,MCH_014,Vibration,5.57,mm/s,Normal
2025-10-03T07:05:00Z,MCH_049,Pressure,3.77,bar,Normal
2025-10-03T07:10:00Z,MCH_046,Pressure,2.16,bar,Normal
2025-10-03T07:15:00Z,MCH_001,Pressure,2.02,bar,Normal
2025-10-03T07:20:00Z,MCH_043,Pressure,4.69,bar,Warning
2025-10-03T07:25:00Z,MCH_031,Pressure,2.99,bar,Normal
2025-10-03T07:30:00Z,MCH_035,Temperature,56.55,°C,Normal
2025-10-03T07:35:00Z,MCH_026,Pressure,5.87,bar,Critical
2025-10-03T07:40:00Z,MCH_039,Temperature,82.99,°C,Critical
2025-10-03T07:45:00Z,MCH_016,Pressure,4.51,bar,Warning
2025-10-03T07:50:00Z,MCH_011,Pressure,2.03,bar,Normal
2025-10-03T07:55:00Z,MCH_025,Vibration,4.03,mm/s,Normal
2025-10-03T08:00:00Z,MCH_030,Temperature,75.89,°C,Warning
2025-10-03T08:05:00Z,MCH_029,Temperature,84.88,°C,Critical
2025-10-03T08:10:00Z,MCH_012,Temperature,68.99,°C,Normal
2025-10-03T08:15:00Z,MCH_043,Temperature,80.04,°C,Critical
2025-10-03T08:20:00Z,MCH_043,Temperature,69.73,°C,Normal
2025-10-03T08:25:00Z,MCH_003,Temperature,65.82,°C,Normal
2025-10-03T08:30:00Z,MCH_050,Pressure,5.91,bar,Critical
2025-10-03T08:35:00Z,MCH_008,Vibration,5.27,mm/s,Normal
2025-10-03T08:40:00Z,MCH_050,Temperature,87.68,°C,Critical
2025-10-03T08:45:00Z,MCH_045,Vibration,11.18,mm/s,Critical
2025-10-03T08:50:00Z,MCH_044,Vibration,9.76,mm/s,Critical
2025-10-03T08:55:00Z,MCH_026,Pressure,5.16,bar,Critical
2025-10-03T09:00:00Z,MCH_034,Pressure,2.72,bar,Normal
2025-10-03T09:05:00Z,MCH_041,Temperature,74.03,°C,Warning
2025-10-03T09:10:00Z,MCH_019,Temperature,88.93,°C,Critical
2025-10-03T09:15:00Z,MCH_002,Pressure,4.06,bar,Warning
2025-10-03T09:20:00Z,MCH_037,Temperature,73.69,°C,Warning
2025-10-03T09:25:00Z,MCH_003,Vibration,2.36,mm/s,Normal
2025-10-03T09:30:00Z,MCH_031,Vibration,5.84,mm/s,Normal
2025-10-03T09:35:00Z,MCH_047,Vibration,6.83,mm/s,Normal
2025-10-03T09:40:00Z,MCH_008,Temperature,88.94,°C,Critical
2025-10-03T09:45:00Z,MCH_019,Pressure,4.16,bar,Warning
2025-10-03T09:50:00Z,MCH_041,Pressure,4.68,bar,Warning
2025-10-03T09:55:00Z,MCH_018,Pressure,3.7,bar,Normal
2025-10-03T10:00:00Z,MCH_049,Temperature,72.06,°C,Warning
2025-10-03T10:05:00Z,MCH_030,Vibration,10.72,mm/s,Critical
2025-10-03T10:10:00Z,MCH_016,Vibration,5.05,mm/s,Normal
2025-10-03T10:15:00Z,MCH_043,Temperature,75.52,°C,Warning
2025-10-03T10:20:00Z,MCH_019,Pressure,3.96,bar,Normal
2025-10-03T10:25:00Z,MCH_017,Pressure,1.72,bar,Normal
2025-10-03T10:30:00Z,MCH_036,Vibration,3.53,mm/s,Normal
2025-10-03T10:35:00Z,MCH_024,Temperature,57.24,°C,Normal
2025-10-03T10:40:00Z,MCH_050,Temperature,65.26,°C,Normal
2025-10-03T10:45:00Z,MCH_011,Vibration,11.17,mm/s,Critical
2025-10-03T10:50:00Z,MCH_007,Vibration,9.45,mm/s,Critical
2025-10-03T10:55:00Z,MCH_046,Temperature,67.57,°C,Normal
2025-10-03T11:00:00Z,MCH_038,Vibration,2.45,mm/s,Normal
2025-10-03T11:05:00Z,MCH_050,Vibration,5.49,mm/s,Normal
2025-10-03T11:10:00Z,MCH_002,Pressure,5.34,bar,Critical
2025-10-03T11:15:00Z,MCH_007,Pressure,2.85,bar,Normal
2025-10-03T11:20:00Z,MCH_032,Pressure,3.16,bar,Normal
2025-10-03T11:25:00Z,MCH_032,Vibration,9.62,mm/s,Critical
2025-10-03T11:30:00Z,MCH_015,Pressure,4.03,bar,Warning
2025-10-03T11:35:00Z,MCH_025,Pressure,5.02,bar,Critical
2025-10-03T11:40:00Z,MCH_042,Temperature,72.54,°C,Warning
2025-10-03T11:45:00Z,MCH_021,Pressure,2.54,bar,Normal
2025-10-03T11:50:00Z,MCH_038,Vibration,11.37,mm/s,Critical
2025-10-03T11:55:00Z,MCH_007,Vibration,3.44,mm/s,Normal
2025-10-03T12:00:00Z,MCH_048,Temperature,66.52,°C,Normal
2025-10-03T12:05:00Z,MCH_039,Vibration,3.7,mm/s,Normal
2025-10-03T12:10:00Z,MCH_026,Pressure,6.0,bar,Critical
2025-10-03T12:15:00Z,MCH_007,Temperature,66.4,°C,Normal
2025-10-03T12:20:00Z,MCH_012,Temperature,83.96,°C,Critical
2025-10-03T12:25:00Z,MCH_004,Pressure,3.01,bar,Normal
2025-10-03T12:30:00Z,MCH_021,Vibration,3.76,mm/s,Normal
2025-10-03T12:35:00Z,MCH_034,Vibration,7.93,mm/s,Warning
2025-10-03T12:40:00Z,MCH_049,Pressure,4.77,bar,Warning
2025-10-03T12:45:00Z,MCH_037,Temperature,70.21,°C,Warning
2025-10-03T12:50:00Z,MCH_027,Pressure,2.05,bar,Normal
2025-10-03T12:55:00Z,MCH_045,Pressure,3.35,bar,Normal
2025-10-03T13:00:00Z,MCH_005,Temperature,73.62,°C,Warning
2025-10-03T13:05:00Z,MCH_040,Pressure,2.41,bar,Normal
2025-10-03T13:10:00Z,MCH_041,Pressure,4.12,bar,Warning
2025-10-03T13:15:00Z,MCH_022,Pressure,4.15,bar,Warning
2025-10-03T13:20:00Z,MCH_024,Vibration,6.35,mm/s,Normal
2025-10-03T13:25:00Z,MCH_022,Vibration,10.48,mm/s,Critical
2025-10-03T13:30:00Z,MCH_049,Vibration,8.49,mm/s,Warning
2025-10-03T13:35:00Z,MCH_035,Temperature,87.52,°C,Critical
2025-10-03T13:40:00Z,MCH_021,Vibration,7.81,mm/s,Warning
2025-10-03T13:45:00Z,MCH_044,Temperature,66.1,°C,Normal
2025-10-03T13:50:00Z,MCH_023,Pressure,1.62,bar,Normal
2025-10-03T13:55:00Z,MCH_006,Vibration,11.83,mm/s,Critical
2025-10-03T14:00:00Z,MCH_034,Pressure,4.98,bar,Warning
2025-10-03T14:05:00Z,MCH_049,Vibration,3.88,mm/s,Normal
2025-10-03T14:10:00Z,MCH_049,Pressure,2.85,bar,Normal
2025-10-03T14:15:00Z,MCH_021,Vibration,3.52,mm/s,Normal
2025-10-03T14:20:00Z,MCH_033,Vibration,5.93,mm/s,Normal
2025-10-03T14:25:00Z,MCH_040,Temperature,81.55,°C,Critical
2025-10-03T14:30:00Z,MCH_003,Temperature,68.54,°C,Normal
2025-10-03T14:35:00Z,MCH_002,Temperature,88.53,°C,Critical
2025-10-03T14:40:00Z,MCH_023,Temperature,75.63,°C,Warning
2025-10-03T14:45:00Z,MCH_029,Vibration,5.9,mm/s,Normal
2025-10-03T14:50:00Z,MCH_009,Vibration,9.68,mm/s,Critical
2025-10-03T14:55:00Z,MCH_016,Vibration,4.13,mm/s,Normal
2025-10-03T15:00:00Z,MCH_042,Pressure,3.25,bar,Normal
2025-10-03T15:05:00Z,MCH_017,Pressure,2.79,bar,Normal
2025-10-03T15:10:00Z,MCH_024,Pressure,3.08,bar,Normal
2025-10-03T15:15:00Z,MCH_011,Pressure,2.71,bar,Normal
2025-10-03T15:20:00Z,MCH_035,Vibration,6.42,mm/s,Normal
2025-10-03T15:25:00Z,MCH_013,Vibration,2.97,mm/s,Normal
2025-10-03T15:30:00Z,MCH_003,Pressure,3.28,bar,Normal
2025-10-03T15:35:00Z,MCH_010,Temperature,88.25,°C,Critical
2025-10-03T15:40:00Z,MCH_028,Vibration,9.63,mm/s,Critical
2025-10-03T15:45:00Z,MCH_042,Pressure,2.65,bar,Normal
2025-10-03T15:50:00Z,MCH_028,Temperature,77.76,°C,Warning
2025-10-03T15:55:00Z,MCH_007,Vibration,10.4,mm/s,Critical
2025-10-03T16:00:00Z,MCH_025,Pressure,1.9,bar,Normal
2025-10-03T16:05:00Z,MCH_049,Temperature,81.6,°C,Critical
2025-10-03T16:10:00Z,MCH_029,Pressure,5.88,bar,Critical
2025-10-03T16:15:00Z,MCH_037,Pressure,2.21,bar,Normal
2025-10-03T16:20:00Z,MCH_001,Pressure,3.61,bar,Normal
2025-10-03T16:25:00Z,MCH_013,Temperature,77.87,°C,Warning
2025-10-03T16:30:00Z,MCH_020,Vibration,11.8,mm/s,Critical
2025-10-03T16:35:00Z,MCH_017,Pressure,5.15,bar,Critical
2025-10-03T16:40:00Z,MCH_035,Pressure,4.75,bar,Warning
2025-10-03T16:45:00Z,MCH_031,Temperature,60.74,°C,Normal
2025-10-03T16:50:00Z,MCH_015,Vibration,4.54,mm/s,Normal
2025-10-03T16:55:00Z,MCH_005,Pressure,2.97,bar,Normal
2025-10-03T17:00:00Z,MCH_030,Temperature,70.63,°C,Warning
2025-10-03T17:05:00Z,MCH_003,Temperature,57.55,°C,Normal
2025-10-03T17:10:00Z,MCH_047,Vibration,10.19,mm/s,Critical
2025-10-03T17:15:00Z,MCH_009,Vibration,5.25,mm/s,Normal
2025-10-03T17:20:00Z,MCH_049,Temperature,79.93,°C,Warning
2025-10-03T17:25:00Z,MCH_049,Vibration,2.22,mm/s,Normal
2025-10-03T17:30:00Z,MCH_027,Pressure,2.48,bar,Normal
2025-10-03T17:35:00Z,MCH_003,Pressure,2.63,bar,Normal
2025-10-03T17:40:00Z,MCH_044,Pressure,1.89,bar,Normal
2025-10-03T17:45:00Z,MCH_021,Vibration,7.46,mm/s,Warning
2025-10-03T17:50:00Z,MCH_046,Temperature,64.21,°C,Normal
2025-10-03T17:55:00Z,MCH_045,Pressure,2.06,bar,Normal
2025-10-03T18:00:00Z,MCH_003,Vibration,9.25,mm/s,Critical
2025-10-03T18:05:00Z,MCH_030,Pressure,3.64,bar,Normal
2025-10-03T18:10:00Z,MCH_027,Pressure,2.9,bar,Normal
2025-10-03T18:15:00Z,MCH_026,Pressure,3.85,bar,Normal
2025-10-03T18:20:00Z,MCH_009,Pressure,4.15,bar,Warning
2025-10-03T18:25:00Z,MCH_024,Temperature,86.38,°C,Critical
2025-10-03T18:30:00Z,MCH_043,Vibration,6.01,mm/s,Normal
2025-10-03T18:35:00Z,MCH_007,Pressure,3.1,bar,Normal
2025-10-03T18:40:00Z,MCH_036,Vibration,2.18,mm/s,Normal
2025-10-03T18:45:00Z,MCH_042,Pressure,3.32,bar,Normal
2025-10-03T18:50:00Z,MCH_034,Vibration,2.75,mm/s,Normal
2025-10-03T18:55:00Z,MCH_015,Vibration,10.01,mm/s,Critical
2025-10-03T19:00:00Z,MCH_024,Pressure,1.64,bar,Normal
2025-10-03T19:05:00Z,MCH_028,Temperature,57.83,°C,Normal
2025-10-03T19:10:00Z,MCH_011,Pressure,2.02,bar,Normal
2025-10-03T19:15:00Z,MCH_015,Vibration,9.92,mm/s,Critical
2025-10-03T19:20:00Z,MCH_036,Temperature,63.33,°C,Normal
2025-10-03T19:25:00Z,MCH_042,Temperature,64.27,°C,Normal
2025-10-03T19:30:00Z,MCH_028,Vibration,5.42,mm/s,Normal
2025-10-03T19:35:00Z,MCH_042,Pressure,1.83,bar,Normal
2025-10-03T19:40:00Z,MCH_039,Pressure,3.05,bar,Normal
2025-10-03T19:45:00Z,MCH_047,Temperature,78.49,°C,Warning
2025-10-03T19:50:00Z,MCH_028,Temperature,80.74,°C,Critical
2025-10-03T19:55:00Z,MCH_014,Temperature,89.72,°C,Critical
2025-10-03T20:00:00Z,MCH_037,Pressure,1.99,bar,Normal
2025-10-03T20:05:00Z,MCH_037,Temperature,80.94,°C,Critical
2025-10-03T20:10:00Z,MCH_007,Vibration,6.63,mm/s,Normal
2025-10-03T20:15:00Z,MCH_047,Vibration,2.86,mm/s,Normal
2025-10-03T20:20:00Z,MCH_047,Pressure,3.92,bar,Normal
2025-10-03T20:25:00Z,MCH_039,Vibration,3.11,mm/s,Normal
2025-10-03T20:30:00Z,MCH_024,Vibration,8.21,mm/s,Warning
2025-10-03T20:35:00Z,MCH_033,Vibration,7.01,mm/s,Warning
2025-10-03T20:40:00Z,MCH_034,Temperature,74.52,°C,Warning
2025-10-03T20:45:00Z,MCH_002,Temperature,67.16,°C,Normal
2025-10-03T20:50:00Z,MCH_024,Vibration,3.97,mm/s,Normal
2025-10-03T20:55:00Z,MCH_030,Temperature,83.98,°C,Critical
2025-10-03T21:00:00Z,MCH_026,Temperature,89.46,°C,Critical
2025-10-03T21:05:00Z,MCH_037,Vibration,11.25,mm/s,Critical
2025-10-03T21:10:00Z,MCH_023,Vibration,3.21,mm/s,Normal
2025-10-03T21:15:00Z,MCH_030,Temperature,61.91,°C,Normal
2025-10-03T21:20:00Z,MCH_018,Pressure,5.54,bar,Critical
2025-10-03T21:25:00Z,MCH_042,Temperature,56.0,°C,Normal
2025-10-03T21:30:00Z,MCH_034,Vibration,5.49,mm/s,Normal
2025-10-03T21:35:00Z,MCH_007,Temperature,59.54,°C,Normal
